match_id,start_time,duration,radiant_win,radiant_team_id,dire_team_id,leagueid,patch,radiant_roster,dire_roster
8824199865,1779649614,3761,True,10144212.0,,19752,60,412272556;851268274;380397005;1096757201;1873551197,336857964;1289113611;149993769;160184815;888477316
8824175774,1779648498,2523,True,10157006.0,8623207.0,17910,60,1031614934;250571243;408423957;323804644;179733073,1272753611;1673609691;235500694;308033150;292305454
8824162023,1779647988,2851,True,10129317.0,8572901.0,17910,60,912054671;1143855600;224909279;1681497165;300005498,87850774;125347313;393002611;856687769;1113557951
8824153795,1779647338,1597,True,10007804.0,9564280.0,18867,60,1000681260;800862190;130433320;906511622;113923026,307331749;1054708192;1146548664;1771146737;1739519173
8824144006,1779646866,2486,True,10150345.0,9705464.0,19742,60,113589506;155162307;49292857;147408273;190100004,134556694;89782335;95730142;363739653;830039714
8824128099,1779646154,2114,True,7217544.0,9897031.0,17910,60,388339394;123972118;162243926;333765949;181050574,162871324;309097063;210354813;344378143;197002554
8824123966,1779645923,2681,False,9572001.0,9467224.0,19696,60,1044002267;195108598;106573901;164199202;73401082,124801257;301750126;126842529;256156323;320219866
8824093365,1779644495,1710,True,9938992.0,9948273.0,17910,60,179733073;323804644;1031614934;408423957;250571243,1123191292;43153980;133163248;873366094;344521096
8824092703,1779644482,1612,False,9564280.0,10007804.0,18867,60,307331749;1146548664;1771146737;1739519173;1054708192,906511622;800862190;113923026;130433320;1000681260
8824090629,1779644356,3509,False,8621525.0,9957513.0,17910,60,969184017;147615653;141878904;215111583;116790140,452987572;1847344518;1109417339;900551258;1454362289
8824078067,1779643748,2233,False,7236452.0,8572901.0,17910,60,1039433490;157622509;1197119761;1653954468;113821384,856687769;1113557951;125347313;87850774;393002611
8824064935,1779643132,3223,False,8638867.0,9054352.0,19176,60,179447176;426175499;179469240;287823168;172873574,1276893638;1036639380;1415129501;1675506161;1674401460
8824062373,1779643016,2200,False,10150345.0,9705464.0,19742,60,113589506;155162307;49292857;147408273;190100004,134556694;89782335;95730142;363739653;830039714
8824059014,1779642861,1881,False,10157003.0,9949210.0,17910,60,1032649827;844764174;134244584;913086283;484147871,426728561;121024905;391301310;78434936;382514676
8824057320,1779642872,3159,True,8623207.0,8850197.0,17910,60,292305454;1272753611;235500694;308033150;1673609691,44514920;874236670;195115945;1064939654;887553308
8824011004,1779640684,3340,True,9572001.0,9467224.0,19696,60,1044002267;195108598;106573901;164199202;73401082,124801257;301750126;126842529;256156323;320219866
8823978431,1779639272,2132,True,9397016.0,9828921.0,18867,60,878549965;157998413;1029972951;236214375;1000681260,130433320;113923026;800862190;339941742;1054708192
8823964310,1779638670,1702,False,9138051.0,9054352.0,19176,60,998460518;1091238072;1055009181;1068440380;147273837,1276893638;1036639380;1674401460;1675506161;1415129501
8823959048,1779638448,2686,True,8638867.0,9148992.0,19176,60,179447176;287823168;179469240;426175499;172873574,134385892;181386618;106600167;101816835;1738087684
8822900176,1779576492,3188,False,9731167.0,9705464.0,19742,60,195415954;188741680;1256269806;214853734;24045849,134556694;89782335;95730142;363739653;830039714
8822865310,1779573853,1888,True,10150530.0,581153.0,19467,60,297118630;880056900;410707457;329589381;406420893,124719218;1623889619;125867450;107135108;91420774
8822863040,1779573522,2635,True,,10144212.0,19752,60,226031143;50871324;454424529;852310758;292803721,336857964;888477316;851268274;926637773;1096757201
8822846974,1779572396,1968,False,9731167.0,9705464.0,19742,60,195415954;188741680;1256269806;214853734;24045849,134556694;89782335;95730142;363739653;830039714
8822800503,1779569548,2341,True,,,19752,60,50871324;226031143;292803721;454424529;852310758,336857964;926637773;888477316;810554120;1096757201
8822773427,1779568019,2978,True,9731167.0,9705464.0,19742,60,195415954;188741680;1256269806;214853734;24045849,134556694;95730142;89782335;363739653;830039714
8822760882,1779567403,2672,True,9988580.0,9866035.0,19467,60,125989153;143659264;101779337;249986681;866438572,855611008;311825195;393927268;341874383;212656698
8822758432,1779567204,2406,False,9828921.0,10122761.0,18867,60,221945821;113923026;339941742;130433320;1000681260,1029972951;157998413;1841739065;236214375;1486792934
8822667352,1779562645,2436,True,8957652.0,9828921.0,18867,60,1486792934;1841739065;236214375;157998413;1029972951,221945821;1000681260;339941742;113923026;130433320
8822661803,1779562340,3148,False,9705469.0,10150345.0,19742,60,1296693692;300504856;165671428;115296681;208407289,113589506;155162307;49292857;147408273;190100004
8822593932,1779559080,2612,False,9247354.0,9467224.0,19696,60,10366616;100058342;898455820;183719386;25907144,124801257;301750126;126842529;256156323;320219866
8822582850,1779558577,1310,True,10121883.0,10060977.0,18867,60,1136465061;130433320;1364579990;1029972951;1486792934,203989019;790671764;878549965;906511622;793630681
8822531584,1779556171,1598,True,10121883.0,10060977.0,18867,60,130433320;1136465061;1364579990;1029972951;1486792934,203989019;790671764;878549965;793630681;906511622
8822520406,1779555661,1397,True,9467224.0,9247354.0,19696,60,124801257;301750126;126842529;256156323;320219866,10366616;100058342;898455820;183719386;25907144
8822453299,1779552773,2465,True,10060977.0,10121883.0,18867,60,203989019;878549965;790671764;793630681;906511622,1486792934;1136465061;130433320;1364579990;1029972951
8822412074,1779550984,2146,True,9572001.0,7119388.0,19696,60,1044002267;195108598;106573901;164199202;73401082,321580662;847565596;218231587;106305042;302214028
8822359431,1779548884,2384,True,9828921.0,10060977.0,18867,60,113923026;339941742;800862190;1054708192;130433320,203989019;790671764;141287256;906511622;793630681
8822330030,1779547700,1498,True,9572001.0,7119388.0,19696,60,1044002267;195108598;106573901;164199202;73401082,321580662;847565596;106305042;218231587;302214028
8822261341,1779545052,2472,False,9828921.0,10060977.0,18867,60,1054708192;130433320;800862190;339941742;113923026,203989019;790671764;141287256;906511622;793630681
8822238357,1779544145,1621,True,7119388.0,9572001.0,19696,60,321580662;847565596;106305042;218231587;302214028,1044002267;195108598;106573901;164199202;73401082
